"Video asset ID","Universal video ID","Page ID","Page name",Title,"Duration (sec)","Publish time","Custom labels",Comment,Date,"Views by top audience (M)","Views by top audience (F)","Views by top audience (13-17, F)","Views by top audience (13-17, M)","Views by top audience (18-24, F)","Views by top audience (18-24, M)","Views by top audience (25-34, F)","Views by top audience (25-34, M)","Views by top audience (35-44, F)","Views by top audience (35-44, M)","Views by top audience (45-54, F)","Views by top audience (45-54, M)","Views by top audience (55-64, F)","Views by top audience (55-64, M)","Views by top audience (65+, F)","Views by top audience (65+, M)","Views by top audience (13-17)","Views by top audience (18-24)","Views by top audience (25-34)","Views by top audience (35-44)","Views by top audience (45-54)","Views by top audience (55-64)","Views by top audience (65+)","Averaged Seconds Viewed","Unique Video 60-Second Views","Seconds Viewed","60-Second Video Views","3-Second Video Views","People reached",Likes,Comments,Shares,Impressions,"Views by country (Philippines (PH))","Views by country (New Zealand (NZ))","Views by country (Chile (CL))","Views by country (Czech Republic (CZ))","Views by country (Belgium (BE))","Views by country (Romania (RO))","Views by country (Portugal (PT))","Views by country (Sweden (SE))","Views by country (Pakistan (PK))","Views by country (Malaysia (MY))","Views by country (Denmark (DK))","Views by country (Slovakia (SK))","Views by country (Turkey (TR))","Views by country (Thailand (TH))","Views by country (Bulgaria (BG))","Views by country (Austria (AT))","Views by country (Trinidad and Tobago (TT))","Views by country (Ukraine (UA))","Views by country (Serbia (RS))","Views by country (Costa Rica (CR))","Views by country (Norway (NO))","Views by country (Israel (IL))","Views by country (Ecuador (EC))","Views by country (Egypt (EG))","Views by country (Indonesia (ID))","Views by country (United States (US))","Views by country (Canada (CA))","Views by country (United Kingdom (GB))","Views by country (Mexico (MX))","Views by country (Australia (AU))","Views by country (France (FR))","Views by country (Germany (DE))","Views by country (Brazil (BR))","Views by country (Spain (ES))","Views by country (Greece (GR))","Views by country (South Africa (ZA))","Views by country (Poland (PL))","Views by country (Netherlands (NL))","Views by country (Puerto Rico (PR))","Views by country (Ireland (IE))","Views by country (Italy (IT))","Views by country (India (IN))","Views by country (Argentina (AR))","Views by country (Colombia (CO))","Views by country (Hungary (HU))","Views by country (Peru (PE))","Views by country (Singapore (SG))","Views by country (Guatemala (GT))","Views by country (Dominican Republic (DO))","Views by country (Lithuania (LT))","Views by country (Algeria (DZ))","Views by country (Réunion (RE))","Views by country (Tunisia (TN))","Views by country (Croatia (HR))","Views by country (Switzerland (CH))","Views by country (Uruguay (UY))","Views by country (Finland (FI))","Views by country (Bangladesh (BD))","Views by country (Slovenia (SI))","Views by country (Hong Kong (HK))","Views by country (Myanmar (MM))","Views by country (Mongolia (MN))","Views by country (Estonia (EE))","Views by country (Cuba (CU))","Views by country (United Arab Emirates (AE))","Views by country (Venezuela (VE))","Views by country (Latvia (LV))","Views by country (Nicaragua (NI))","Views by country (Honduras (HN))","Views by country (Paraguay (PY))","Views by country (Japan (JP))","Views by country (Sri Lanka (LK))","Views by country (Bosnia and Herzegovina (BA))","Views by country (Macedonia (MK))","Views by country (Syria (SY))","Views by country (El Salvador (SV))","Views by country (Bolivia (BO))"
228168930005595,,326517011093207,"DIY with Hometalk","The epic reason people are buying up Dollar Store hanging baskets",190,"06/17/2023 15:06",,,Lifetime,6223,77864,38,14,585,129,3596,497,8076,793,14438,1103,22118,1449,29013,2238,52,723,4117,8951,15658,23762,31523,19.41,18488,3747458.49,18659,84786,203730,1541,46,354,219906,458,379,349,317,318,335,313,303,274,207,207,228,174,112,245,107,,112,155,93,112,184,,91,101,55341,4650,3228,1349,1658,1222,911,734,952,768,700,826,503,428,415,621,594,443,438,734,,,,,100,,,,109,,,,,,,,,,,,
779741870256339,,326517011093207,"DIY with Hometalk","Stick an old phone book into a pot... (brilliant!)",205,"06/15/2023 15:06",,,Lifetime,12421,155289,53,17,917,217,4969,710,11822,1231,24181,1817,45895,3120,67452,5309,70,1155,5713,13178,26237,49405,73409,28.51,63177,9023706.85,66931,169168,327970,1840,75,428,342348,452,934,375,641,565,349,350,491,331,203,444,294,197,,242,235,135,142,200,138,185,245,,,,115465,12273,8497,1767,4233,2366,1823,671,1501,1080,1545,998,990,532,1010,826,740,475,364,831,,,,,183,,,,157,136,,135,,,,,,,,,
654803366440619,,326517011093207,"DIY with Hometalk","Grab a Dollar Store flower pot for this genius idea!",213,"06/10/2023 15:06",,,Lifetime,16754,177802,166,48,1796,489,10933,1750,26459,2919,42030,3506,48727,3767,47691,4275,217,2320,12758,29611,45882,52944,52469,23.24,39934,8915014.93,39934,196201,428733,1958,50,924,430411,711,879,935,1360,996,895,693,639,639,354,536,846,350,261,635,404,,315,384,276,298,233,,,,118710,12826,6623,3720,3973,4163,2945,1488,2551,2076,1641,3125,1109,986,1092,1865,1313,1336,917,2498,,,,,463,,,,377,214,,,,,,,,268,,,
752393129963275,,326517011093207,"DIY with Hometalk","Pour Elmer's Glue into glass for this gorgeous idea!",193,"06/08/2023 18:06",,,Lifetime,5847,88791,55,21,784,156,4839,557,11252,855,20063,1052,25743,1365,26055,1841,77,959,5430,12220,21313,27319,28136,21.3,21253,4738908.4,21813,95459,243221,1594,21,374,260235,403,436,466,514,340,352,353,266,328,166,198,364,143,,239,173,109,119,137,127,118,165,,110,,60521,5934,3076,2103,2008,1690,1206,732,1179,993,919,873,489,463,318,712,799,537,565,986,128,,,,120,,,,152,,,,,,,,,,,,
1261024481467113,,326517011093207,"DIY with Hometalk","Place a book by your TV... (GENIUS!)",205,"06/06/2023 15:06",,,Lifetime,3071,29464,25,8,276,63,1651,244,3738,413,5916,544,8124,724,9734,1075,33,345,1909,4189,6515,8931,10917,15.97,7643,1634344.25,7684,32839,117095,358,10,79,124082,154,146,178,125,122,93,142,74,88,79,55,81,,37,68,41,55,58,41,41,,49,47,43,,20553,2012,1311,873,719,473,330,380,449,293,343,235,174,229,160,197,239,273,167,236,54,46,44,,,,,,,,,,,,,,,,,,
821745322286688,,326517011093207,"DIY with Hometalk","Do THIS behind your stove to gain INSTANT storage (so genius!)",206,"06/04/2023 15:06",,,Lifetime,83107,651669,590,211,6919,1921,45995,8988,115637,16730,178886,20464,176578,18908,127064,15885,812,9015,55343,133385,200794,197085,144370,22.72,159631,31401424.46,161525,740808,1395981,10409,324,6145,1502793,3743,3196,6557,5772,4566,3197,3087,1785,1640,1061,1662,3149,,1152,2317,1146,,1009,1013,1726,,,1111,1166,,392201,69049,16328,44328,16546,19859,8143,10427,8450,7395,7229,9859,2454,6592,2444,6593,2973,9770,4324,8672,1397,,1461,,1750,,,,911,,1065,,,,,,,,,,
207985628260591,,326517011093207,"DIY with Hometalk","Grab a hair dryer and a balloon for this BRILLIANT hack!",203,"06/02/2023 15:06",,,Lifetime,3227,38328,41,34,371,122,1874,300,4710,431,8896,563,11491,726,10945,1051,76,501,2186,5175,9536,12326,12105,17.94,7814,1848588.85,7814,41906,119949,697,11,236,127315,154,162,241,189,159,110,143,110,142,78,81,104,60,71,92,56,,55,,70,,69,54,81,,25739,2595,1488,1332,1162,747,487,497,491,338,486,291,238,305,176,309,317,327,245,202,72,,,,,57,,,53,,,,,,,,,,56,,
636596095030861,,326517011093207,"DIY with Hometalk","Cut up check mesh for this stunning front door idea!",219,"05/31/2023 15:05",,,Lifetime,4275,47994,30,13,468,87,2697,422,5777,632,9020,770,13704,949,16298,1402,43,559,3139,6464,9859,14782,17834,14.62,8840,1739636.29,8840,52681,123873,632,23,100,125710,279,208,176,202,178,157,171,148,216,116,106,122,89,61,136,82,60,71,99,62,60,62,,67,,34785,2717,2134,973,889,821,503,397,707,406,469,334,276,258,225,393,451,348,219,485,60,,,,,61,,,,,,,,,,,,,,,
214368614735673,,326517011093207,"DIY with Hometalk","Cut a mop handle in half - this is GENIUS!",181,"05/29/2023 15:05",,,Lifetime,69154,651969,375,162,4505,1206,23012,3624,61717,6567,129003,11641,200684,18501,232673,27453,541,5848,26881,68978,141850,221140,262716,35.7,288094,46926793.93,297823,727963,1343980,7733,213,1831,1488106,2551,3940,2187,4229,3312,1994,2083,2281,1943,1836,2352,1725,1174,,1374,1150,1338,791,1124,,1083,1971,,791,,426058,48028,49634,10974,23173,14732,9491,5103,10348,7684,14831,5132,5458,2913,6621,6951,5422,3746,1720,4422,,788,,,843,,,,1131,,,976,,,,,,,,,
3575465346070235,,326517011093207,"DIY with Hometalk","Stick a coffee filter into a flower pot for this BRILLIANT patio idea!",230,"05/27/2023 15:05",,,Lifetime,142238,1385527,1138,508,15115,3989,94003,14496,224595,24413,345764,31013,384272,33248,320640,34571,1665,19416,109286,251242,379984,421421,358963,30.79,661954,93008802.27,669683,1541995,3050947,14574,680,7821,3270851,3667,6985,2870,10980,6083,4594,2920,7110,2292,1619,4655,4033,,1208,3039,2917,,1310,1697,,2449,1773,,,,1009758,152345,57103,17537,28471,34885,20871,5561,10905,9819,10783,16421,7253,4625,7762,6748,10380,3869,2375,9032,,,,,3376,,,,2078,1382,,1417,,1264,,,,1644,,,
168320322609094,,326517011093207,"DIY with Hometalk","Triple your storage with this surprising Dollar Store hack!",197,"05/25/2023 15:05",,,Lifetime,21871,311512,289,94,2759,657,14624,1921,39024,3010,75601,4270,93673,5358,85542,6561,385,3469,16651,42330,80342,99706,92852,21.8,81731,17175063.89,84157,335736,899985,5655,137,3680,962121,959,993,1166,1529,1092,873,836,922,533,559,521,795,345,445,644,463,,309,367,333,304,390,,392,,232490,22528,7711,8867,5316,6085,3187,3444,2131,2160,1703,2738,1080,2401,1029,1840,1648,1652,1360,1742,,,307,,612,,,,310,,,,,,,,,,,,
1375585123295588,,326517011093207,"DIY with Hometalk","Declutter your countertop with this brilliant Dollar Store idea!",190,"05/20/2023 15:05",,,Lifetime,94755,1608617,2059,471,24105,3154,173041,11796,407940,20399,469719,23381,340601,19451,191152,16103,2569,27672,185866,430997,496144,362591,209263,23.6,396242,76982542.32,400197,1715109,3583853,25009,587,17303,3675865,5775,5311,18072,15478,15173,6071,10054,4817,3295,2765,4122,8014,,,4540,3670,,,,6132,,,4004,4191,,805522,96183,36548,169430,32303,84819,28971,46558,21968,13627,13165,31580,5794,15724,4165,21221,5384,24155,20499,16666,4742,,6786,3446,3904,,2707,,,2782,2669,,,,,,,,,,2796
6125074140908066,,326517011093207,"DIY with Hometalk","5 brilliant kitchen hacks you won't believe you didn't know!",183,"05/18/2023 10:05",,,Lifetime,19766,163387,261,168,1921,732,9701,1836,21575,3007,35575,3827,44718,4400,49636,5796,432,2692,11616,24784,39703,49512,55925,23.29,48520,8901628.83,49094,184665,438255,3057,35,966,464296,2512,936,710,1923,1315,957,1152,701,1623,1101,602,799,583,1343,801,575,,371,375,,,705,,872,,81526,10269,9793,4590,4202,6331,3389,1876,3288,3466,4559,2358,1435,666,1318,2689,3986,1394,840,2026,,396,,,470,,,,359,,,,,,593,373,,,,,
913360879888721,,326517011093207,"DIY with Hometalk","Grab a Walmart folding chair for this brilliant idea!",197,"05/13/2023 15:05",,,Lifetime,63902,802787,577,196,7398,1687,45858,6227,120481,11010,209484,14114,235607,15178,183382,15490,794,9255,52431,132551,225239,252841,200763,30.37,241408,48594481.8,245262,873881,1781758,12846,256,6860,1894780,2713,2651,4687,4836,5014,2233,2989,1878,1546,1405,1537,2488,,1285,1564,1602,841,,1005,1339,,1013,,896,,538086,66835,22803,41203,13962,26135,10614,7860,9363,6216,5587,7343,3056,9858,3220,10030,3390,4276,3419,6600,1016,,1162,,1030,,,,840,837,,,,,,,,,,,
779506530560060,,326517011093207,"DIY with Hometalk","4 stunning ways to totally transform your boring blank walls!",204,"05/11/2023 15:05",,,Lifetime,321722,3032930,17806,2422,325275,29302,1447883,131551,825535,104418,230168,31975,112072,12077,74191,9977,20437,356948,1585642,937181,264535,125259,85124,30.18,927645,204318382.36,928286,3375143,6818167,116606,2424,23796,7239087,91646,25574,44884,105193,46783,51443,31052,23766,31403,21911,27781,39512,,28023,31598,19048,,,,13962,15651,16072,,54630,,388531,101531,116055,172570,100242,235009,110162,65754,36195,47665,59200,172684,28565,12937,,55246,64181,74197,34084,208259,,,,,21415,22298,,17702,14035,13392,,,13482,13063,,,,,,,
255066893705685,,326517011093207,"DIY with Hometalk","5 BRILLIANT living room hacks you’ll wish you’d seen sooner!",189,"05/08/2023 10:05",,,Lifetime,28199,314032,289,100,3256,748,19738,2565,45507,4448,74572,5892,88110,6607,82560,7839,396,4087,22451,50449,81193,95620,91276,27.99,90505,18648662.54,90505,345475,713915,5265,88,1860,819792,1555,1430,1069,2305,2064,1209,1743,1234,955,761,922,991,528,618,1007,796,372,406,637,,501,970,,574,,196822,20203,21723,5852,8624,11630,5654,2508,5661,3926,4623,3092,2673,1316,2468,5033,1898,1721,1270,2972,,,,,,377,,,584,491,,,,,,,,,,,
185827577673777,,326517011093207,"DIY with Hometalk","5 genius dollar store solar light hacks to try this summer!",199,"05/06/2023 15:05",,,Lifetime,57868,417869,297,117,3713,1190,22840,5127,57354,9372,99526,12456,125028,14972,109111,14634,418,4995,28156,67264,112785,141039,124719,25.5,94349,22991081.39,94349,479379,1050682,7417,215,3765,1127697,1390,1361,1168,2581,2109,1268,1132,1350,743,717,1080,1291,430,539,891,860,,456,605,,571,416,,363,,333112,32119,15831,6726,6647,9707,6507,2261,3541,2818,2896,5070,2359,2313,1778,3073,1728,1630,1373,3416,,,,,847,,,,533,414,,,,,,,,366,,,
5760922687347161,,326517011093207,"DIY with Hometalk","5 brilliant patio furniture ideas on a budget!",202,"05/04/2023 10:05",,,Lifetime,2242,24178,22,5,222,46,1365,210,3097,340,5145,438,6993,506,7334,697,27,269,1584,3470,5626,7559,8098,16.22,6187,1334516.08,6187,26636,96426,401,12,98,99001,122,107,81,129,142,103,94,74,64,54,49,62,41,37,84,50,37,43,67,,28,50,,,27,16929,1451,1167,501,374,586,334,160,378,265,285,273,160,164,136,260,138,113,107,295,,,,,27,,,,30,29,,,,,,,,,,,
557272536550951,,326517011093207,"DIY with Hometalk","9 GENIUS ways to hide your spare key (so you never get locked out again!)",193,"05/01/2023 10:05",,,Lifetime,46724,180155,92,57,1567,663,7869,2687,17043,4637,29870,7185,51947,13013,71767,18482,150,2272,10630,21895,37412,65555,91150,28.62,71429,12672220.28,72393,229067,490391,2262,570,621,501948,778,1042,337,813,792,365,475,663,339,267,480,348,175,,280,246,192,154,187,,272,215,,165,,159584,15531,13401,2023,5791,3371,1885,751,1791,1508,2002,1046,1287,473,1584,1279,530,505,503,940,,,,,,,,,184,143,,170,,158,,,,,,,
219398340732396,,326517011093207,"DIY with Hometalk","14 genius ways to light up your outdoor space with Dollar Store finds!",196,"04/29/2023 15:04",,,Lifetime,104965,1378211,1888,674,14724,3802,83250,11904,253647,20455,431518,25955,374386,23771,218798,18404,2586,18746,95618,275532,459800,400485,239036,20.69,307054,63880529.24,307054,1491817,3242165,26378,774,17010,3407080,6785,4447,13540,15989,12766,7745,6647,5009,4551,,4103,7361,,3835,5158,3690,,,2560,5510,,,4529,4347,,692664,70079,52681,112623,22783,56455,26626,35048,13185,13225,8978,37415,6538,14377,5451,23211,11231,13016,33507,14960,4156,,5271,5734,5690,3587,2744,2707,,,,,,,,,,,,,
704368004711953,,326517011093207,"DIY with Hometalk","People are flipping out over this INSANE file cabinet hack!",185,"04/28/2023 10:04",,,Lifetime,80084,461572,189,83,3345,921,20721,4490,51002,9842,91993,15336,142495,22081,151827,27331,277,4368,25422,61502,108414,166337,181184,29.98,204853,29816172.69,204853,547511,1105916,5077,619,1530,1229345,1604,3064,1047,1734,1815,1040,1184,1471,876,635,1302,922,482,389,807,742,464,395,512,,613,606,,,,372036,42859,27845,5282,17930,7656,4599,1461,4408,3271,5330,2773,2924,1225,3470,2710,1836,1575,1063,3125,,,,,392,,,,537,443,,366,,,,,,,,,
945239729951350,,326517011093207,"DIY with Hometalk","25 head-turning ideas for your plain doors.",205,"04/27/2023 15:04",,,Lifetime,80905,427569,598,255,6005,2130,39959,10253,102328,22716,126389,22906,95848,14445,56442,8200,862,8274,50484,125943,150312,111144,65290,28.97,157951,29524037.34,164877,512316,1092455,9552,80,2966,1123800,5007,1854,6505,7978,5112,4196,4168,1648,1710,1665,1593,4064,1317,3088,3205,2037,,2018,1570,,,1271,1300,1634,,155653,22376,17995,36702,9114,32076,16588,17024,14041,9826,6471,14393,3360,2048,2537,15655,3621,13476,4579,10340,1665,,,,1972,1967,,,1509,,,,,,,,,,,,
1560860457736758,,326517011093207,"DIY with Hometalk","11 brilliant ways to a fake high-end planter on a budget!",192,"04/22/2023 15:04",,,Lifetime,5484,76212,79,18,853,177,4984,628,12042,880,18965,1171,20753,1169,18536,1441,98,1042,5651,13010,20294,22075,20143,17.59,13501,3144424.03,13501,82315,201678,787,16,270,209072,410,309,446,478,332,294,372,223,255,180,188,191,123,145,215,154,,115,124,131,,238,131,123,,50093,4714,3019,2483,1490,1947,1088,1007,1309,716,766,732,442,433,402,787,633,596,499,576,109,,,,99,,,,109,,,,,,,,,,,,
1246336769360159,,326517011093207,"DIY with Hometalk","Place an ashtray in a Dollar Store basket (13 brilliant ideas!)",188,"04/20/2023 15:04",,,Lifetime,3946,58099,45,19,656,125,4024,428,8472,614,12628,723,15633,885,16641,1152,64,787,4475,9146,13461,16626,17895,22.18,14395,2987319.17,14395,62456,156021,716,12,243,162170,328,195,291,281,264,383,269,150,299,170,118,201,150,102,236,120,,133,144,,,109,102,102,83,37728,3159,2283,1537,955,1257,818,702,937,736,621,577,389,384,244,789,634,452,475,570,102,,,,,,,,97,78,,,,,,,,,,,
1578727132594288,,326517011093207,"DIY with Hometalk","Look what she did with a Dollar Store solar light! (BRILLIANT!)",181,"04/17/2023 15:04",,,Lifetime,6386,54512,38,12,529,190,2572,695,5916,1117,10483,1270,16073,1367,18901,1735,50,729,3292,7089,11841,17587,20794,30.62,24144,4183268.5,24144,61385,163173,619,75,152,163173,182,178,173,151,148,145,142,112,104,102,79,79,75,72,72,70,61,53,52,47,47,47,46,41,39,45789,3173,2081,1104,786,691,464,439,409,365,349,288,271,268,258,254,234,226,202,200,,,,,,,,,,,,,,,,,,,,,
1874684179582177,,326517011093207,"DIY with Hometalk","Dollar Tree frames—who knew, right?!",193,"04/15/2023 15:04",,,Lifetime,9005,115052,176,44,2107,375,12004,1381,22926,1894,27723,1822,27365,1721,22751,1768,220,2513,13460,25002,29783,29297,24722,22.16,24666,5383839.77,24666,125000,274455,1508,20,382,281950,537,305,859,754,539,566,661,279,482,236,272,311,243,294,400,273,,260,256,271,,205,291,,,68617,7383,4516,5384,1763,2945,1871,3895,2252,1409,1309,1365,655,661,509,1501,985,1494,1610,885,275,,197,199,,,,,,,214,,,,,,,,,,
933287004527222,,326517011093207,"DIY with Hometalk","Mix glue and water for this genius DOLLAR STORE jar hack!",207,"04/13/2023 15:04",,,Lifetime,363122,4901597,11329,2252,128838,18152,509939,53853,900771,65945,1137124,70050,1145490,69621,1068106,83249,13769,149244,568531,977017,1220071,1227087,1163799,26.97,1417528,272968621,1417528,5319553,10803722,70304,1961,19980,11381489,17132,21404,14188,50882,15387,15001,13131,14224,19541,6994,18322,13612,12260,7896,13694,8625,7096,5552,,,17856,38455,,9246,,2997169,425869,522406,51956,212943,74442,42067,29605,33059,40551,80620,37314,29951,8277,35998,28390,59573,23263,19711,25055,,,,,6790,,,,15458,,,7062,,,,,,,,7138,
1940703386263360,,326517011093207,"DIY with Hometalk","11 budget home office ideas that only LOOK expensive!",207,"04/08/2023 15:04",,,Lifetime,163999,493234,869,416,10505,4573,64993,25115,131530,47639,132110,42570,94341,26548,58886,17138,1301,15274,90694,180533,176008,121770,76737,22.37,153209,29270060.04,153209,662320,1398536,9289,112,3371,1460997,5562,1328,5392,6183,4162,2622,4409,1518,1216,1859,1492,2327,,3395,2034,1573,,1178,1002,1156,,1219,1554,1132,,349040,36846,19648,28852,6079,28461,9982,25805,10427,4982,5496,9530,2821,2044,2228,10821,2866,9973,4739,5427,1733,,,,1000,1261,,,,,,,,,,,1084,,,,
915461446395979,,326517011093207,"DIY with Hometalk","Hide clutter for $10 (BRILLIANT!)",200,"04/06/2023 15:04",,,Lifetime,4664,69464,53,22,697,119,4803,500,11514,834,16681,971,18730,1004,16986,1214,75,830,5342,12442,17783,19893,18376,24.07,21793,4046595.59,21793,74744,201305,860,21,193,206237,547,269,385,476,374,348,366,194,277,208,207,338,149,115,277,155,,173,158,115,114,176,109,108,,41875,4352,3118,2237,1361,1625,1123,882,1290,854,1015,875,516,443,352,1068,558,547,589,989,162,,,,,,,,125,,,,,,,,,,,,
